nome;morada;postal;localidade;lat;lng;codigo;
Escola Básica n.º 2 da Baixa da Banheira, Moita;R. dos Açores  ;2835 - 112 baixa da banheira;Baixa da Banheira;38.662376;-9.046146;1506605;
Escola Básica n.º 2 da Bobadela, Loures;Rua dos Eucaliptos  ;2695 - 004 bobadela lrs;Bobadela;38.802254;-9.098578;1107700;
Escola Básica n.º 2 da Costa da Caparica, Almada;Praça dos Apóstolos  ;2825 - 294 costa de caparica;Costa de Caparica;38.64056;-9.2340145;1503836;
Escola Básica n.º 2 da Cova da Piedade, Almada;R. de Mazagão  ;2800 - 000 almada;Cova da Pidade;38.671436;-9.163905;1503611;
Escola Básica n.º 2 da Moita;R. António Sérgio  ;2860 - 438 moita;Moita;38.649273;-8.988086;1506847;
Escola Básica n.º 2 da Parede, Cascais;R.Almeida Garrett - Bairro Octaviano  ;2775 - 332 parede;Parede;38.69232;-9.352764;1105135;
Escola Básica n.º 2 da Quinta do Conde, Sesimbra;Rua Serra da  Arrábida  ;2975 - 173 quinta do conde;Quinta do Conde;38.552803;-9.048997;1511939;
Escola Básica n.º 2 da Rinchoa, Sintra;Praceta das Mimosas  ;2635 - 109 rio de mouro;Rinchoa;38.784927;-9.320851;1111642;
Escola Básica n.º 2 da Serras das Minas, Sintra;Rua dos Penedos Gordos  ;2635 - 439 rio de mouro;Serra das Minas;38.78449;-9.329134;1111110;
Escola Básica n.º 2 da Terrugem, Sintra;Rua da Escola  ;2705 - 841 terrugem snt;Godigana;38.859028;-9.372035;1111686;
Escola Básica n.º 2 de Abrantes;Rua António Botto  ;2200 - 382 abrantes;Abrantes;39.462856;-8.201667;1401451;
Escola Básica n.º 2 de Abóboda, Cascais;R. de Nossa Senhora-Outeiro de Polima  ;2785 - 512 são domingos de rana;Outeiro de Polima;38.71691;-9.328004;1105338;
Escola Básica n.º 2 de Agualva, Sintra;R. do Seminário  ;2735 - 136 agualva-cacém;Agualva - Cacém;38.77344;-9.305598;1111278;
Escola Básica n.º 2 de Alcochete;R. 31 de Janeiro  ;2890 - 101 alcochete;Alcochete;38.748547;-8.967569;1502541;
Escola Básica n.º 2 de Alcoitão, Cascais;Centro de Medicina de Reabilitação de Alcoitão  ;2649 - 506 alcabideche;Alcoitão;38.733505;-9.400946;1105117;
Escola Básica n.º 2 de Aldeia do Juso, Murches, Cascais;R. Júlio Dinis  ;2755 - 237 alcabideche;Murches;38.736546;-9.439221;1105682;
Escola Básica n.º 2 de Alhandra, Vila Franca de Xira;Rua João de Deus  ;2600 - 445 alhandra;Alhandra;38.927658;-9.009891;1114223;
Escola Básica n.º 2 de Alhos Vedros, Moita;Rua Parque dos Pinheiros - Urbanização Vila Rosa  ;2860 - 014 alhos vedros;Bairro Gouveia;38.6489;-9.023344;1506205;
Escola Básica n.º 2 de Alpriate, Vila Franca de Xira;Rua da Escola  ;2625 - 607 vialonga;Granja;38.8642;-9.093105;1114940;
Escola Básica n.º 2 de Amoreira, Pai do Vento, Cascais;R.de Faro  ;2755 - 281 alcabideche;Pai do Vento;38.71166;-9.416374;1105208;
Escola Básica n.º 2 de Belas, Sintra;R. Casal da Vinha, nº 2  ;2605 - 108 belas;Idanha;38.77431;-9.270273;1111013;
Escola Básica n.º 2 de Benavente;Bairro das Areias  ;2130 - 000 benavente;Benavente;38.97622;-8.820064;1405080;
Escola Básica n.º 2 de Camarate, Loures;Estrada Militar  ;2685 - 485 camarate;Camarate;38.80188;-9.1222105;1107954;
Escola Básica n.º 2 de Casal de Cambra, Sintra;R. Pedro Julião, nº 15  ;2605 - 535 casal de cambra;Casal de Cambra;38.80359;-9.227196;1111743;
Escola Básica n.º 2 de Loures;Traseiras da Rua Câmara de Lobos  ;2670 - 489 loures;Mealhada;38.824013;-9.165402;1107514;
Escola Básica n.º 2 de Massamá, Sintra;Av. Aquilino Ribeiro  ;2745 - 721 queluz;Massamá;38.753555;-9.287143;1111751;
Escola Básica n.º 2 de Mem Martins, Sintra;R. de Macau  ;2725 - 366 mem martins;Mem Martins;38.79177;-9.340657;1111884;
Escola Básica n.º 2 de Mira-Sintra, Sintra;Av. 25 de Abril  ;2735 - 418 agualva-cacém;Mira Sintra;38.78285;-9.302842;1111615;
Escola Básica n.º 2 de Monte Abraão, Sintra;Rua Dr. Agostinho Neto   ;2745 - 233 queluz;Monte Abraão;38.763645;-9.262923;1111262;
Escola Básica n.º 2 de Monte da Caparica, Almada;Rua do Moinho  ;2825 - 016 caparica;Monte de Caparica;38.6712;-9.188955;1503138;
Escola Básica n.º 2 de Murtal, Penedo, Cascais;Rua Feliciano Castilho  ;2785 - 365 são domingos de rana;Penedo;38.706295;-9.361281;1105290;
Escola Básica n.º 2 de Olhos de Água, Lagoinha, Palmela;R. da Escola  ;2950 - 064 palmela;Lagoinha;38.598793;-8.928478;1508373;
Escola Básica n.º 2 de Palmela;Lg. dos Loureiros, 3  ;2950 - 207 palmela;Palmela;38.56953;-8.898851;1508294;
Escola Básica n.º 2 de Peniche;Rua Mariano Calado  ;2520 - 000 peniche;Peniche;39.36745;-9.376075;1014206;
Escola Básica n.º 2 de Porto Alto, Benavente;Tapada dos Curralinhos  ;2135 - 000 samora correia;Porto Alto;38.92212;-8.878541;1405237;
Escola Básica n.º 2 de Queluz, Sintra;Av. Paiva Couceiro  ;2745 - 190 queluz;Queluz;38.755367;-9.250487;1111729;
Escola Básica n.º 2 de Rio Maior;Avenida Dr. Mário Soares  ;2040 - 413 rio maior;Rio Maior;39.34233;-8.931328;1414839;
Escola Básica n.º 2 de Rio de Mouro, Sintra;R. Vasco da Gama  ;2635 - 403 rio de mouro;Rio de Mouro;38.783466;-9.325253;1111563;
Escola Básica n.º 2 de Setúbal;Lg. Victor Victorino  ;2900 - 664 setúbal;Setúbal;38.532516;-8.888596;1512553;
Escola Básica n.º 2 de São Domingos de Rana, Cascais;R. Feliciano Moreira Urbanizacao Terplana  ;2785 - 558 são domingos de rana;Rana;38.696552;-9.345067;1105955;
Escola Básica n.º 2 de São João da Talha, Loures;Rua João Nunes Resende  ;2695 - 711 são joão da talha;S. João da Talha;38.82107;-9.096354;1107774;
Escola Básica n.º 2 de São Marcos, Sintra;Av. Brasil  ;2735 - 669 são marcos;São Marcos;38.747868;-9.301485;1111759;
Escola Básica n.º 2 de Tires, Cascais;Rua dos Cabecinhos, Urbanização Nova  ;2785 - 159 são domingos de rana;Mato-Cheirinhos;38.723293;-9.343173;1105862;
Escola Básica n.º 2 de Vale da Amoreira, Moita;R.das Violetas-Bairro Fundo Fomento Habitação  ;2835 - 000 baixa da banheira;Baixa da Banheira;38.64315;-9.03575;1506886;
Escola Básica n.º 2 de Vale de Figueira, Vale Fetal, Almada;Travessa da Escola  ;2815 - 490 vale fetal;Vale Fetal;38.62893;-9.182776;1503910;
Escola Básica n.º 2 de Vialonga, Vila Franca de Xira;R. 1º  de Dezembro  ;2625 - 683 vialonga;Vialonga;38.877075;-9.085691;1114306;
Escola Básica n.º 2 de Vila Chã de Ourique, Cartaxo;R. António Francisco Ribeiro Ferreira  ;2070 - 637 vila chã de ourique;Vila Chã de Ourique;39.170162;-8.76369;1406602;
Escola Básica n.º 2 do Cacém, Sintra;R. Rainha Santa Isabel  ;2735 - 488 agualva-cacém;Cacém;38.766525;-9.308977;1111849;
Escola Básica n.º 2 do Cartaxo;R. Nova Do Valmosqueiro  ;2070 - 107 cartaxo;Cartaxo;39.162857;-8.795188;1406988;
Escola Básica n.º 2 do Faralhão, Setúbal;Rua Padre Américo Faria (antiga Rua da  Capela)  ;2910 - 000 setúbal;Faralhão;38.52163;-8.814544;1512211;
Escola Básica n.º 2 do Feijó, Almada;Rua Alfredo Simões Pimenta  ;2810 - 010 almada;Feijó;38.652367;-9.160873;1503820;
Escola Básica n.º 2 do Laranjeiro, Almada;Terreiro João de Barros  ;2810 - 232 almada;Laranjeiro;38.656654;-9.152734;1503575;
Escola Básica n.º 2 do Lavradio, Barreiro;Qt. dos Lóios  ;2835 - 440 lavradio;Lavradio;38.663975;-9.052745;1504298;
Escola Básica n.º 204 de Lisboa;Av. Rainha D. Amélia  ;1600 - 676 lisboa;Lisboa;38.76652;-9.160639;1106489;
Escola Básica n.º 212 de Lisboa;R. das Escolas Gerais, 69  ;1100 - 218 lisboa;Lisboa;38.712784;-9.129752;1106707;
Escola Básica n.º 3 da Baixa da Banheira, Moita;R. António Sérgio  ;2835 - 062 baixa da banheira;Baixa da Banheira;38.658398;-9.044302;1506034;
Escola Básica n.º 3 da Bobadela, Loures;Travessa Afonso Duarte  ;2695 - 010 bobadela lrs;Bobadela;38.806885;-9.100228;1107879;
Escola Básica n.º 3 da Cova da Piedade, Almada;R. dos Caranguejais  ;2800 - 377 cova da piedade;Cova da Piedade;38 676;-9.157138;1503883;
Escola Básica n.º 3 da Parede, Cascais;Hospital de Santa Ana  ;2775 - 000 parede;Parede;38.68229;-9.343915;1105275;
Escola Básica n.º 3 da Quinta do Conde, Sesimbra;Rua Camilo Castelo Branco,  Conde 1  ;2975 - 260 quinta do conde;Quinta do Conde;38.572533;-9.049354;1511743;
Escola Básica n.º 3 da Trafaria, Almada;R. 1º de Maio  ;2825 - 883 trafaria;Trafaria;38.67021;-9.234139;1503638;
Escola Básica n.º 3 de Agualva, Sintra;Av. dos Bons Amigos - Quinta das Rosas  ;2735 - 081 agualva-cacém;Agualva;38.771343;-9.292975;1111112;
Escola Básica n.º 3 de Alcoitão, Cascais;Bº Cruz Vermelha-Fisgas  ;2645 - 270 alcabideche;Alcoitão;38.746143;-9.388111;1105930;
Escola Básica n.º 3 de Almada;R. D. João de Portugal  ;2800 - 000 almada;Almada;38.683064;-9.154685;1503176;
Escola Básica n.º 3 de Alverca do Ribatejo, Vila Franca de Xira;Estrada da Arruda-Varzea do Brejo  ;2615 - 053 alverca do ribatejo;Alverca do Ribatejo;38.905567;-9.037117;1114634;
Escola Básica n.º 3 de Belas, Sintra;R. Quinta do Olival Velho  ;2605 - 086 belas;Idanha - Belas;38.776085;-9.273975;1111988;
Escola Básica n.º 3 de Galiza, Cascais;R.Cesario Verde - Atiba  ;2765 - 433 estoril;Atibá;38.72043;-9.382671;1105832;
Escola Básica n.º 3 de Monte da Caparica, Almada;R. Chafariz Público  ;2825 - 066 caparica;Monte da Caparica;38.663536;-9.196441;1503096;
Escola Básica n.º 3 de Peniche;Av. das Escolas  ;2520 - 204 peniche;Peniche;39.35826;-9.382242;1014484;
Escola Básica n.º 3 de Sacavém, Loures;R. Barbosa du Bocage  ;2685 - 028 sacavém;Sacavém;38.795094;-9.108549;1107777;
Escola Básica n.º 3 de Setúbal;Pctª José Maria da Silva  ;2900 - 095 setúbal;Setúbal - São Julião;38.528538;-8.89645;1512753;
Escola Básica n.º 3 de Unhos, Catujal, Loures;Av. das Forças Armadas  ;2685 - 824 catujal;Catujal;38.820824;-9.123328;1107923;
Escola Básica n.º 3 de Vialonga, Vila Franca de Xira;Rua Maria Pia - Urbanização Quinta das Índias  ;2625 - 706 vialonga;Vialonga;38.872677;-9.090634;1114948;
Escola Básica n.º 3 do Barreiro;R. 20 de Abril  ;2830 - 267 barreiro;Barreiro;38.655735;-9.07129;1504170;
Escola Básica n.º 3 do Cartaxo;R. Nova de Todos os Santos  ;2070 - 106 cartaxo;Cartaxo;39.155113;-8.787228;1406144;
Escola Básica n.º 3 do Laranjeiro, Almada;R. José Afonso  ;2810 - 237 almada;Laranjeiro;38.663048;-9.157533;1503350;
Escola Básica n.º 36 de Lisboa;Calçadinha dos Olivais  ;1800 - 288 lisboa;Lisboa;38.769783;-9.106181;1106143;
Escola Básica n.º 4 da Baixa da Banheira, Moita;R. do Douro  ;2835 - 103 baixa da banheira;Baixa da Banheira;38.65618;-9.041438;1506562;
Escola Básica n.º 4 da Parede, Cascais;R. Dia Mundial da Criança  ;2785 - 410 madorna;Madorna;38.7005;-9.354536;1105742;
Escola Básica n.º 4 da Póvoa de Santa Iria, Vila Franca de Xira;R. Pedro Álvares Cabral  ;2625 - 025 póvoa de santa iria;Póvoa de Stª Iria;38.857502;-9.073786;1114879;
Escola Básica n.º 4 de Alverca do Ribatejo, Vila Franca de Xira;R. Escola, 3  ;2615 - 275 alverca do ribatejo;Alverca;38.894413;-9.043652;1114043;
Escola Básica n.º 4 de Camarate, Loures;Rua de São João  ;2685 - 492 camarate;Camarate;38.796776;-9.123223;1107830;
Escola Básica n.º 4 de Cascais;R. S. Paulo  ;2750 - 143 cascais;Cascais;38.70886;-9.424802;1105574;
Escola Básica n.º 4 de Lisboa;Campo de Stª Clara, 60  ;1100 - 471 lisboa;Lisboa;38.71616;-9.124972;1106701;
Escola Básica n.º 4 de Peniche;Sítio do Alemão  ;2520 - 000 peniche;Peniche;39.3647;-9.380506;1014736;
Escola Básica n.º 4 de Setúbal;Av. D. João II  ;2910 - 121 setúbal;Setúbal - São Sebastião;38.52971;-8.878457;1512390;
Escola Básica n.º 4 de São João da Talha, Loures;Rua Adriano Correia de Oliveira  ;2695 - 734 são joão da talha;Vale de Figueira;38.82705;-9.101805;1107187;
Escola Básica n.º 4 de Vila Franca de Xira;R. Gago Coutinho Bairro do Paraíso  ;2600 - 018 vila franca de xira;Vila Franca de Xira;38.940964;-9.0001335;1114643;
Escola Básica n.º 4 do Barreiro;R. Prof. Joaquim V. França  ;2830 - 298 barreiro;Barreiro;38.654575;-9.069079;1504043;
Escola Básica n.º 5 da Baixa da Banheira, Moita;Av José Gomes Ferreira  ;2835 - 133 baixa da banheira;Baixa da Banheira;38.6533;-9.037005;1506188;
Escola Básica n.º 5 de Belas, Serra da Silveira, Sintra;R. Engº José de Sousa Santana Marques  ;2605 - 142 belas;Serra da Silveira;38.778408;-9.25508;1111259;
Escola Básica n.º 5 de Camarate, Loures;Rua Luísa de Gusmão  ;2685 - 469 camarate;Camarate;38.791462;-9.1359625;1107713;
Escola Básica n.º 5 de Peniche;Rua da Central Eléctrica  ;2520 - 311 peniche;Bairro de Santana;39.35928;-9.387128;1014248;
Escola Básica n.º 5 de Santa Iria de Azoia, Portela de Azóia, Loures;R. Catarina Eufémia-Portela B. Mealheiro  ;2695 - 263 portela de azóia;Portela de Azóia;38.839214;-9.099957;1107375;
Escola Básica n.º 5 de Setúbal;Bairro 1º de Maio  ;2910 - 578 setúbal;Setúbal - São Sebastião;38.526108;-8.866464;1512964;
Escola Básica n.º 5 do Barreiro;R. Diogo Cão  ;2830 - 066 barreiro;Barreiro;38.65598;-9.063318;1504660;
Escola Básica n.º 6 da Baixa da Banheira, Moita;Est. da Amizade, 71  ;2835 - 154 baixa da banheira;Baixa da Banheira;38.656864;-9.048784;1506217;
Escola Básica n.º 6 de Camarate, Loures;Rua José Cardoso Pires  ;2685 - 425 camarate;Camarate;38.80421;-9.128322;1107931;
Escola Básica n.º 6 de Peniche;R. Na Sra da Boa Viagem  ;2520 - 000 peniche;Peniche;39.35879;-9.368173;1014660;
Escola Básica n.º 6 de Santa Iria de Azoia, Loures;R. da Escola  ;2695 - 270 portela de azóia;Portela de Azóia;38.83635;-9.098312;1107255;
Escola Básica n.º 6 de Setúbal;R. Prof. Marques de Sousa  ;2910 - 717 setúbal;Monte Belo;38.532475;-8.867984;1512522;
Escola Básica n.º 6 do Barreiro;R. Voz do Operário  ;2830 - 100 barreiro;Barreiro;38.659607;-9.061908;1504237;
Escola Básica n.º 7 da Baixa da Banheira, Moita;R. Parque Estrela Vermelha  ;2835 - 144 baixa da banheira;Baixa da Banheira;38.662937;-9.046193;1506772;
Escola Básica n.º 7 de Santarém - Leões, Santarém;R. Colégio Militar  ;2000 - 230 santarém;Santarém;39.230804;-8.684015;1416076;
Escola Básica n.º 7 de Setúbal;R. Comendador Lino da Silva  ;2910 - 582 setúbal;Setúbal - São Sebastião;38.522907;-8.876105;1512698;
Escola Básica n.º 72 de Lisboa;R. da Bela Vista à Lapa, 43  ;1200 - 612 lisboa;Lisboa;38.71202;-9.158667;1106131;
Escola Básica n.º 75 de Lisboa;R. da Madalena, 191, 1º  ;1100 - 319 lisboa;Lisboa;38.712006;-9.136086;1106954;
Escola Básica n.º 8 de Setúbal;R. Campos Rodrigues  ;2910 - 452 setúbal;Setúbal - São Sebastião;38.525883;-8.877799;1512859;
Escola Básica n.º 8 do Barreiro;R. de Cabo Verde  ;2830 - 060 barreiro;Barreiro;38.657772;-9.065346;1504890;
Escola Básica n.º 9 de Setúbal;R. José Gomes Ferreira -  Casal das Figueiras  ;2900 - 017 setúbal;Setúbal - Nossa Senhora da Anunciada;38.528336;-8.908747;1512653;
Escola Básica n.º 9 do Barreiro;R. Nuno Tristão  ;2830 - 095 barreiro;Barreiro;38.652954;-9.060802;1504128;
Escola Básica nº 1 do Bombarral;Rua Fernão do Pó  ;2540 - 093 bombarral;Bombarral;39.27245;-9.163876;47944;
Escola Básica Álvaro Guerra, Vila Franca de Xira;R. dos Loureiros  ;2600 - 176 vila franca de xira;Vila Franca de Xira;38.95699;-8.989262;1114062;
Escola Básica Álvaro Velho, Lavradio, Barreiro;Avenida das Nacionalizações  ;2835 - 461 lavradio;Lavradio;38.663258;-9.054108;1504784;
"Escola Infantil ""S. João de Deus""";Av. João XXI, 47, r/ch Dtº  ;1000 - 299 lisboa;Lisboa;38.742283;-9.139549;1106101;
Escola Infantil Jacinta Marto;R. Stº António, nº 73  ;2495 - 430 fátima;Fátima;39.627872;-8.673524;1421060;
Escola Inglesa de S. Julião;Quinta Nova  ;2775 - 588 carcavelos;Carcavelos;38.683647;-9.335077;1105732;
Escola Internacional de Torres Vedras;Casal do Chafariz - Ameal  ;2560 - 000 torres vedras;Ameal;39.13026;-9.257296;1113977;
Escola Luis Madureira (Stª Casa Misericórdia da Amadora);Estrada da Portela - Quinta das Torres  ;2610 - 190 amadora;Buraca;38.73237;-9.212916;1115267;
Escola Nossa Senhora do Patrocínio;R. do Patrocínio, 3  ;1350 - 229 lisboa;Lisboa;38.712994;-9.165081;1106431;
Escola Primária do Centro C. R. C. Cruz. e Rio Seco;Rua José Magro, Lote 7 - R/C  ;1300 - 195 lisboa;Lisboa;38.7072;-9.189806;1106408;
"Escola Privativa n.º 6 de ""A Voz do Operário""";Calçada da Ajuda, nº 234 - R/C  ;1300 - 012 lisboa;Lisboa;38.705486;-9.199073;1106668;
Escola Profissional Agostinho Roseta - Lisboa;Edificio Ecrán, Alameda dos Oceanos, 3.14 03.B Sala F  ;1900 - 793 lisboa;Lisboa;38.756523;-9.097072;1106239;
Escola Profissional Agrícola D. Dinis - Paiã, Odivelas;Rua da Escola Agrícola  ;1675 - 623 paiã;Paiã;38.771492;-9.200407;1107445;
Escola Profissional Agrícola Fernando Barros Leal - Torres Vedras;Quinta da Fonte Portela  ;2565 - 711 runa;Runa;39.051537;-9.20864;1113858;
Escola Profissional Alda Brandão de Vasconcelos;Quinta da Sarrazola  ;2705 - 025 colares;Colares;38.801807;-9.45652;1111431;
Escola Profissional Almirante Domingos Tasso de Figueiredo;Avenida de Ceuta, nº 1 - Piso 7  ;1300 - 125 lisboa;Lisboa;38.712715;-9.175792;1106969;
Escola Profissional Almirante Reis;Rua do Paraíso, nº 1 - 1º  ;1100 - 396 lisboa;Lisboa;38.714516;-9.123611;1106439;
Escola Profissional Artes e Ofícios do Espectáculo;Costa do Castelo, nº 1  ;1149 - 079 lisboa;Lisboa;38.711548;-9.133685;1106423;
Escola Profissional Bento de Jesus Caraça;Rua Vitor Cordon, nº 1 -1º  ;1200 - 482 lisboa;Lisboa;38.707874;-9.140163;1106892;
Escola Profissional Bento de Jesus Caraça (Deleg.);Largo da Quinta Grande, nº 11  ;2830 - 249 barreiro;Barreiro;38.656967;-9.070997;1504696;
Escola Profissional Bento de Jesus Caraça (Deleg.);Rua Júlio Augusto Henriques (Passeo Alexandre Braga Nº 53, Lojas 3 e 4)  ;2840 - 212 seixal;Quinta da Tendeirinha - Farinheiras;38.622795;-9.094395;1510293;
Escola Profissional Cristóvão Colombo - Pólo de Setúbal;Av. Bento Gonçalves, 1  ;2910 - 432 setúbal;Setúbal;38.52538;-8.885491;1512541;
Escola Profissional Gustave Eiffel;Rua Mouzinho de Albuquerque, nº 8  ;2330 - 183 entroncamento;Entroncamento;39.45689;-8.474917;1410741;
Escola Profissional Gustave Eiffel (Delegação de Arruda dos Vinhos);Pavilhão Multiusos - Vale Quente  ;2630 - 162 arruda dos vinhos;Arruda dos Vinhos;38.990124;-9.077513;1102394;
Escola Profissional Gustave Eiffel (Delegação);Alameda das Linhas de Torres, n.º 179  ;1750 - 142 lisboa;Lumiar ;38.769684;-9.160649;1106270;
Escola Profissional Gustave Eiffel (Pólo da Amadora);Rua Luís de Camões, nº 4/6  ;2700 - 535 amadora;Amadora;38.756893;-9.23576;1115851;
Escola Profissional Gustave Eiffel (Pólo de Queluz);Rua César de Oliveira, nº 15  ;2745 - 091 queluz;Queluz;38.75823;-9.250068;1111230;
Escola Profissional Gustave Eiffel (Sede);Rua Elias Garcia, nº 29  ;2700 - 312 amadora;Venda Nova;38.75609;-9.219311;1115285;
Escola Profissional Magestil;Av. Almirante Gago Coutinho, nº 95  ;1700 - 028 lisboa;Lisboa;38.75368;-9.130891;1106768;
Escola Profissional Metropolitana de Lisboa;Travessa da Galé, nº 36  ;1349 - 028 lisboa;Lisboa;38.69927;-9.181674;1106895;
Escola Profissional Profitecla (Deleg.);Avenida 5 de Outubro, n.º 146 - 4º e 5º Pisos  ;1050 - 061 lisboa;Lisboa;38.737698;-9.141572;1106649;
Escola Profissional Val do Rio;Rua Junção do Bem, 3  ;2780 - 261 oeiras;Oeiras;38.694756;-9.312725;1110405;
Escola Profissional Val do Rio (Pólo Cascais);Rua do Douro, nº 3  ;2765 - 217 estoril;Estoril;38.710438;-9.400788;1105888;
Escola Profissional Vale do Tejo;Largo Pedro Álvares Cabral, nº 1  ;2000 - 091 santarém;Marvila;39.23453;-8.680241;1416780;
Escola Profissional da Moita;Parque das Empresas dos Quatro Marcos  ;2860 - 999 moita;Moita;38.651592;-8.972225;1506743;
Escola Profissional da Nazaré;Praça Pintor Mário Botas, 7  ;2450 - 284 nazaré;Nazaré;39.60997;-9.061741;1011251;
Escola Profissional de Agentes de Serviço e Apoio Social Fund. Monsenhor Alves Brás;Rua de Santo António à Estrela, nº 35  ;1399 - 043 lisboa;Lisboa;38.712788;-9.164638;1106587;
